Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2016500125828,1,1,1,1,19,4,3,0,0,0,0,0,9,3,4
2016500125844,1,1,2,2,20,4,3,0,0,1,0,0,9,1,8
2016500125849,1,2,3,1,38,7,2,9,8,0,0,0,0,1,4
2016500125849,2,1,1,1,64,9,3,0,0,0,0,0,9,2,6
2016500125855,1,2,2,1,41,7,2,0,0,1,0,0,9,1,5
2016500125855,2,1,1,1,60,9,2,0,0,0,0,0,21,1,7
2016500125877,2,1,1,2,24,5,2,0,0,0,0,0,5,1,3
2016500126022,1,1,3,1,25,5,3,9,8,0,0,0,0,1,8
2016500126104,1,1,3,1,35,6,3,6,9,0,0,0,0,1,1
2016500126243,1,1,1,1,73,10,3,0,0,0,0,0,5,3,4
2016500126255,1,1,3,2,16,4,3,6,5,0,0,0,0,3,6
2016500126258,1,1,1,1,22,5,2,0,0,0,0,0,3,1,3
2016500126262,1,1,1,2,19,4,2,0,0,0,0,0,9,2,5
2016500126270,1,1,3,2,84,11,2,5,3,0,0,0,0,1,2
2016500126304,1,1,1,1,32,6,1,0,0,0,0,0,9,3,3
2016500126306,1,1,3,1,-1,-1,3,5,3,0,0,0,0,1,5
2016500126318,1,1,1,2,19,4,3,0,0,0,0,0,9,1,6
2016500126318,3,2,1,1,57,9,3,0,0,0,0,0,9,1,8
2016500126318,3,3,2,2,22,5,3,0,0,1,0,0,9,1,8
2016500126338,1,1,1,1,34,6,2,0,0,0,0,0,1,1,3
2016500126522,1,1,1,1,76,11,2,0,0,0,0,0,9,3,4
2016500126522,1,3,2,1,54,8,2,0,0,1,0,0,9,2,4
2016500126522,1,5,2,1,69,10,2,0,0,2,0,0,9,3,5
2016500126522,2,2,1,1,22,5,3,0,0,0,0,0,9,3,6
2016500126522,2,4,2,2,20,4,3,0,0,1,0,0,9,2,5
2016500126536,2,1,1,2,33,6,3,0,0,0,0,0,9,1,2
2016500126552,1,1,1,2,51,8,3,0,0,0,0,0,9,1,7
2016500126552,2,2,2,2,54,8,3,0,0,1,0,0,9,1,7
2016500126574,1,1,1,1,76,11,3,0,0,0,0,0,9,3,5
2016500126593,2,1,1,2,49,8,2,0,0,0,0,0,1,2,6
2016500126597,1,1,1,1,34,6,3,0,0,0,0,0,1,1,3
2016500126621,1,1,1,1,18,4,3,0,0,0,0,0,3,1,5
2016500126631,1,1,1,1,55,8,2,0,0,0,0,0,5,1,2
2016500126649,1,1,1,2,83,11,3,0,0,0,0,0,9,1,3
2016500126655,1,1,3,1,78,11,2,5,1,0,0,0,0,3,7
2016500126679,1,1,3,2,8,2,2,5,2,0,0,0,0,3,4
2016500126691,1,1,3,2,44,7,3,5,3,0,0,0,0,1,2
2016500126698,2,1,1,1,16,4,3,0,0,0,0,0,97,1,3
2016500126797,1,1,1,1,32,6,3,0,0,0,0,0,9,3,3
2016500126823,1,1,1,1,27,6,3,0,0,0,0,0,9,2,2
2016500126829,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,7
2016500126829,1,2,2,2,45,7,3,0,0,1,0,0,9,1,7
2016500126829,1,3,2,1,11,3,3,0,0,2,0,0,9,1,7
2016500126839,2,1,1,1,62,9,3,0,0,0,0,0,4,3,4
2016500126845,1,1,3,2,13,3,3,1,1,0,0,0,0,1,6
2016500126856,1,1,1,1,22,5,3,0,0,0,0,0,9,1,8
2016500126856,1,2,2,1,19,4,3,0,0,1,0,0,9,1,10
2016500126862,1,1,1,1,29,6,3,0,0,0,0,0,9,-1,-1
2016500126862,1,2,2,1,53,8,3,0,0,1,0,0,9,1,3
2016500126862,1,3,2,2,21,5,3,0,0,2,0,0,9,-1,-1
2016500126868,2,1,1,2,72,10,3,0,0,0,0,0,9,2,8
2016500126868,2,2,2,1,69,10,3,0,0,1,0,0,9,2,8
2016500126872,1,1,1,1,50,8,3,0,0,0,0,0,9,2,2
2016500126872,2,2,1,1,48,8,2,0,0,0,0,0,9,1,1
2016500126885,2,1,1,1,47,8,3,0,0,0,0,0,1,1,7
2016500126888,1,1,1,2,66,10,3,0,0,0,0,0,9,1,6
2016500126893,1,1,1,1,26,6,2,0,0,0,0,0,9,1,8
2016500126898,2,1,1,2,56,9,3,0,0,0,0,0,9,1,7
2016500126927,1,1,1,1,35,6,3,0,0,0,0,0,3,3,6
2016500126950,2,1,1,1,47,8,3,0,0,0,0,0,19,1,3
2016500126953,2,1,2,2,29,6,3,0,0,1,0,0,9,3,4
2016500126953,2,2,2,2,62,9,3,0,0,2,0,0,9,1,4
2016500127072,1,1,1,1,23,5,3,0,0,0,0,0,9,1,2
2016500127077,1,1,1,1,57,9,3,0,0,0,0,0,9,-1,-1
2016500127084,1,1,3,2,45,7,3,10,9,0,0,0,0,1,2
2016500127099,1,1,1,1,55,8,3,0,0,0,0,0,9,1,3
2016500127099,1,2,3,2,74,10,3,1,1,0,0,0,0,1,1
2016500127150,1,1,1,1,39,7,3,0,0,0,0,0,3,1,2
2016500127151,1,1,3,2,54,8,3,9,8,0,0,0,0,3,4
2016500127171,1,1,1,2,20,4,3,0,0,0,0,0,9,3,9
2016500127177,1,1,1,1,23,5,3,0,0,0,0,0,90,1,5
2016500127177,1,2,2,1,25,5,2,0,0,0,0,0,90,1,5
2016500127195,2,1,1,1,50,8,3,0,0,0,0,0,9,1,3
2016500127219,1,1,1,1,47,8,3,0,0,0,0,0,5,2,4
2016500127221,1,1,1,1,82,11,3,0,0,0,0,0,9,1,2
2016500127224,1,1,1,1,21,5,2,0,0,0,0,0,3,3,5
2016500127225,1,1,1,1,20,4,3,0,0,0,0,0,3,2,10
2016500127247,2,1,1,1,43,7,3,0,0,0,0,0,1,1,4
2016500127250,1,1,3,2,37,7,2,10,8,0,0,0,0,2,2
2016500127257,1,1,1,1,27,6,3,0,0,0,0,0,5,1,2
2016500127264,1,1,1,2,35,6,3,0,0,0,0,0,9,1,4
2016500127264,2,2,1,2,37,7,3,0,0,0,0,0,9,1,1
2016500127272,1,1,3,2,36,7,3,1,3,0,0,0,0,1,1
2016500127279,1,1,1,2,27,6,3,0,0,0,0,0,9,3,4
2016500127289,1,1,2,2,22,5,3,0,0,0,4,0,11,3,3
2016500127302,2,1,1,1,28,6,3,0,0,0,0,0,9,1,6
2016500127311,2,1,1,2,23,5,3,0,0,0,0,0,9,1,1
2016500127312,2,1,1,2,72,10,3,0,0,0,0,0,9,1,6
2016500127316,2,1,1,1,31,6,3,0,0,0,0,0,5,2,5
2016500127318,1,1,1,1,25,5,3,0,0,0,0,0,9,-1,-1
2016500127318,1,3,2,2,24,5,3,0,0,1,0,0,9,1,2
2016500127318,2,2,2,2,27,6,3,0,0,1,0,0,9,2,2
2016500127337,2,1,1,2,29,6,3,0,0,0,0,0,9,1,1
2016500127342,1,1,1,1,84,11,3,0,0,0,0,0,9,2,4
2016500127358,1,1,1,1,22,5,3,0,0,0,0,0,9,1,3
2016500127368,2,1,2,1,28,6,3,0,0,1,0,0,9,3,4
2016500127382,1,1,1,2,21,5,3,0,0,0,0,0,9,3,6
2016500127399,1,1,1,1,22,5,3,0,0,0,0,0,9,3,2
2016500127404,1,1,1,2,60,9,3,0,0,0,0,0,9,3,8
2016500127404,1,2,2,1,58,9,2,0,0,1,0,0,9,3,8
2016500127477,1,1,3,2,16,4,3,5,1,0,0,0,0,1,1
2016500127504,1,1,3,1,23,5,3,1,4,0,0,0,0,1,6
2016500127527,1,1,1,1,53,8,3,0,0,0,0,0,9,1,6
2016500127539,2,1,1,1,60,9,3,0,0,0,0,0,9,2,8
2016500127802,1,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
2016500127802,2,2,1,2,37,7,3,0,0,0,0,0,9,1,6
2016500127804,1,1,1,1,59,9,2,0,0,0,0,0,9,2,5
2016500127804,2,2,1,2,22,5,3,0,0,0,0,0,9,1,4
2016500127804,2,3,2,1,33,6,3,0,0,1,0,0,9,3,6
2016500127872,1,1,1,1,51,8,2,0,0,0,0,0,3,3,4
2016500127903,1,1,1,1,57,9,3,0,0,0,0,0,9,2,3
2016500127903,1,2,2,2,42,7,1,0,0,1,0,0,9,2,3
2016500127920,1,1,2,2,18,4,3,0,0,1,0,0,9,1,5
2016500127940,2,1,1,2,49,8,3,0,0,0,0,0,3,1,9
2016500127957,1,1,3,1,19,4,3,1,1,0,0,0,0,1,3
2016500127969,1,1,3,1,4,1,3,5,1,0,0,0,0,1,2
2016500128005,1,1,3,2,42,7,3,9,8,0,0,0,0,2,6
2016500128009,2,1,1,2,56,9,3,0,0,0,0,0,9,3,4
2016500128009,2,2,2,2,94,11,3,0,0,1,0,0,9,3,5
2016500128015,1,1,1,1,61,9,2,0,0,0,0,0,1,1,6
2016500128015,2,2,1,1,59,9,3,0,0,0,0,0,9,1,8
2016500128028,2,1,1,2,40,7,3,0,0,0,0,0,9,1,7
2016500128052,1,1,3,2,23,5,3,6,8,0,0,0,0,1,2
2016500128056,1,1,1,1,24,5,3,0,0,0,0,0,5,1,2
2016500128067,2,1,1,2,67,10,3,0,0,0,0,0,9,1,5
2016500128106,1,1,1,1,61,9,3,0,0,0,0,0,9,1,5
2016500128107,1,1,1,1,73,10,3,0,0,0,0,0,90,1,4
2016500128107,1,3,2,2,63,9,3,0,0,0,0,0,90,1,4
2016500128107,2,2,1,1,39,7,3,0,0,0,0,0,9,3,6
2016500128124,1,1,1,1,70,10,3,0,0,0,0,0,1,1,7
2016500128329,1,2,1,2,80,11,2,0,0,0,0,0,9,2,9
2016500128329,2,1,1,2,73,10,1,0,0,0,0,0,9,2,6
2016500128329,2,3,2,1,82,11,2,0,0,1,0,0,9,2,6
2016500128329,2,4,2,2,4,1,3,0,0,2,0,0,9,2,5
2016500128336,1,1,2,2,16,4,3,0,0,1,0,0,9,2,5
2016500128344,1,1,3,2,63,9,1,6,5,0,0,0,0,3,6
2016500128361,1,1,1,1,20,4,2,0,0,0,0,0,3,1,10
2016500128374,2,1,1,1,21,5,3,0,0,0,0,0,9,1,5
2016500128374,2,2,2,2,17,4,3,0,0,1,0,0,9,2,3
2016500128377,2,1,1,1,28,6,3,0,0,0,0,0,9,3,4
2016500128381,2,1,1,1,64,9,3,0,0,0,0,0,9,1,2
2016500128394,1,1,3,2,45,7,3,5,9,0,0,0,0,1,6
2016500128407,2,1,1,1,69,10,3,0,0,0,0,0,9,3,5
2016500128409,2,1,1,1,16,4,3,0,0,0,0,0,2,3,3
2016500128422,1,1,1,1,25,5,2,0,0,0,0,0,9,2,5
2016500128431,2,1,2,2,22,5,3,0,0,2,0,0,9,3,4
2016500128443,1,1,3,2,20,4,3,9,8,0,0,0,0,3,5
2016500128466,2,1,1,2,37,7,3,0,0,0,0,0,9,1,6
2016500128466,2,2,2,2,19,4,3,0,0,1,0,0,9,1,1
2016500128531,2,1,1,1,60,9,3,0,0,0,0,0,9,3,4
2016500128590,1,1,1,2,53,8,3,0,0,0,0,0,9,1,1
2016500128626,2,1,1,1,37,7,2,0,0,0,0,0,1,1,8
2016500128628,2,1,1,1,16,4,3,0,0,0,0,0,1,1,4
2016500128633,1,1,1,1,24,5,3,0,0,0,0,0,9,3,3
2016500128663,1,1,1,1,27,6,3,0,0,0,0,0,9,1,6
2016500128663,1,2,2,1,27,6,3,0,0,1,0,0,9,1,6
2016500128663,1,3,2,2,32,6,3,0,0,2,0,0,9,1,6
2016500128663,1,4,2,2,21,5,3,0,0,2,0,0,9,1,6
2016500128682,2,1,1,1,16,4,3,0,0,0,0,0,97,2,2
2016500128699,1,1,1,1,86,11,3,0,0,0,0,0,9,1,1
2016500128710,1,1,1,1,35,6,3,0,0,0,0,0,5,2,4
2016500128759,2,1,1,1,17,4,3,0,0,0,0,0,2,1,2
2016500128767,1,1,3,1,51,8,3,5,1,0,0,0,0,1,5
2016500128770,2,1,2,1,35,6,3,0,0,1,0,0,9,3,4
2016500128786,1,1,1,1,40,7,3,0,0,0,0,0,9,3,7
2016500128791,1,1,3,2,51,8,3,5,3,0,0,0,0,1,6
2016500128803,1,1,1,1,48,8,3,0,0,0,0,0,5,2,3
2016500128808,1,1,3,1,13,3,3,1,3,0,0,0,0,1,9
2016500128809,1,1,1,1,48,8,3,0,0,0,0,0,9,1,3
2016500128812,1,1,1,1,37,7,3,0,0,0,0,0,1,1,2
2016500128828,1,1,1,2,41,7,2,0,0,0,0,0,9,3,5
2016500128828,1,2,2,1,27,6,2,0,0,1,0,0,9,1,1
2016500128835,1,1,1,1,53,8,2,0,0,0,0,0,3,1,6
2016500128852,1,1,3,1,78,11,2,5,1,0,0,0,0,1,1
2016500128855,1,1,1,2,33,6,3,0,0,0,0,0,9,3,4
2016500128857,1,1,1,1,28,6,3,0,0,0,0,0,3,1,1
2016500128882,1,1,1,1,35,6,2,0,0,0,0,0,9,2,5
2016500128883,1,1,1,1,36,7,3,0,0,0,0,0,9,1,1
2016500128900,1,1,1,2,70,10,2,0,0,0,0,0,9,1,4
2016500128908,1,1,1,1,36,7,3,0,0,0,0,0,9,2,7
2016500128919,1,1,1,1,77,11,3,0,0,0,0,0,9,2,5
2016500128942,1,1,1,2,21,5,3,0,0,0,0,0,2,2,6
2016500128950,1,1,1,2,57,9,3,0,0,0,0,0,9,3,4
2016500128982,1,1,1,2,44,7,3,0,0,0,0,0,9,1,3
2016500129016,2,1,1,2,17,4,3,0,0,0,0,0,1,1,9
2016500129018,1,1,2,1,10,2,3,0,0,2,0,0,9,1,5
2016500129018,1,2,2,2,4,1,3,0,0,2,0,0,9,1,5
2016500129018,1,3,1,2,30,6,3,0,0,0,0,0,9,1,5
2016500129023,1,1,1,1,20,4,3,0,0,0,0,0,9,2,5
2016500129044,1,1,1,1,53,8,2,0,0,0,0,0,9,1,5
2016500129046,4,1,2,2,55,8,3,0,0,1,0,0,9,1,2
2016500129089,1,1,3,1,4,1,3,10,1,0,0,0,0,1,1
2016500129092,1,1,1,1,36,7,3,0,0,0,0,0,9,2,4
2016500129092,2,2,1,2,34,6,3,0,0,0,0,0,9,2,5
2016500129092,2,3,2,2,5,1,3,0,0,2,0,0,9,2,5
2016500129092,2,4,2,2,6,2,3,0,0,2,0,0,9,2,5
2016500129188,1,1,1,1,49,8,3,0,0,0,0,0,9,1,4
2016500129188,2,2,1,2,30,6,3,0,0,0,0,0,9,1,2
2016500129221,1,1,1,1,28,6,3,0,0,0,0,0,9,1,3
2016500129221,2,2,1,2,28,6,3,0,0,0,0,0,9,1,7
2016500129301,1,1,1,2,47,8,3,0,0,0,0,0,9,1,2
2016500129301,2,2,1,2,64,9,3,0,0,0,0,0,9,1,5
2016500129309,1,1,3,1,87,11,2,7,5,0,0,0,0,1,4
2016500129318,2,1,1,1,-1,-1,3,0,0,0,0,0,4,1,5
2016500129325,1,1,1,1,16,4,3,0,0,0,0,0,2,3,5
2016500129354,1,1,1,1,13,3,3,0,0,0,0,0,1,1,3
2016500129381,2,1,1,1,43,7,3,0,0,0,0,0,9,1,6
2016500129381,2,2,2,1,17,4,3,0,0,2,0,0,9,2,5
2016500129381,2,3,2,1,21,5,3,0,0,1,0,0,9,2,5
2016500129403,1,1,1,1,28,6,3,0,0,0,0,0,97,2,5
2016500129478,2,1,1,2,22,5,3,0,0,0,0,0,1,1,5
2016500129508,1,1,1,1,86,11,2,0,0,0,0,0,9,2,6
2016500129508,2,2,1,2,42,7,2,0,0,0,0,0,9,1,3
2016500129621,1,1,1,2,44,7,3,0,0,0,0,0,9,3,8
2016500129677,1,1,1,2,87,11,2,0,0,0,0,0,9,3,5
2016500129694,2,1,1,1,47,8,2,0,0,0,0,0,5,1,5
2016500129705,1,1,1,2,23,5,3,0,0,0,0,0,9,1,9
2016500129705,1,2,2,1,22,5,3,0,0,1,0,0,9,2,4
2016500129713,1,1,1,2,47,8,3,0,0,0,0,0,9,3,4
2016500129713,1,2,2,2,18,4,3,0,0,2,0,0,9,3,4
2016500129713,1,3,2,2,61,9,3,0,0,1,0,0,9,-1,-1
2016500129769,1,2,2,2,3,1,3,0,0,2,0,0,9,3,6
2016500129769,2,3,1,2,55,8,3,0,0,0,0,0,9,3,5
2016500129774,3,1,1,2,59,9,3,0,0,0,0,0,9,1,4
2016500129789,2,1,1,1,52,8,3,0,0,0,0,0,5,1,1
2016500129867,1,1,2,2,66,10,3,0,0,1,0,0,9,1,9
2016500129867,1,2,2,2,36,7,3,0,0,2,0,0,9,1,9
2016500129880,1,1,1,2,22,5,3,0,0,0,0,0,9,1,4
2016500129887,2,1,1,2,19,4,3,0,0,0,0,0,1,2,10
2016500129891,1,1,1,1,92,11,2,0,0,0,0,0,9,1,4
2016500129904,1,1,1,2,36,7,3,0,0,0,0,0,9,1,2
2016500129904,2,2,1,2,72,10,3,0,0,0,0,0,9,1,10
2016500129921,1,1,1,1,24,5,2,0,0,0,0,0,3,2,5
2016500129921,2,2,1,2,67,10,3,0,0,0,0,0,9,3,4
2016500129922,1,1,3,2,45,7,3,9,5,0,0,0,0,1,10
2016500129937,2,1,1,2,52,8,3,0,0,0,0,0,9,1,1
2016500129962,1,1,3,2,81,11,3,5,4,0,0,0,0,1,5
2016500129967,1,1,1,2,56,9,3,0,0,0,0,0,9,-1,-1
2016500129967,1,2,2,2,19,4,3,0,0,1,0,0,9,-1,-1
2016500129968,1,1,1,2,18,4,3,0,0,0,0,0,9,1,9
2016500129968,1,3,2,2,15,3,3,0,0,2,0,0,9,1,9
2016500129968,1,4,2,2,14,3,3,0,0,2,0,0,9,1,9
2016500129968,1,5,2,2,18,4,3,0,0,1,0,0,9,1,4
2016500129968,1,6,2,2,15,3,3,0,0,2,0,0,9,1,4
2016500129968,2,2,1,1,32,6,3,0,0,0,0,0,19,3,6
2016500130030,1,1,1,2,55,8,3,0,0,0,0,0,9,2,2
2016500130036,1,1,3,2,38,7,3,6,9,0,0,0,0,1,2
2016500130049,2,1,1,1,24,5,2,0,0,0,0,0,3,1,1
2016500130134,2,1,1,1,30,6,3,0,0,0,0,0,9,1,10
2016500130134,2,2,2,2,31,6,3,0,0,2,0,0,9,-1,-1
2016500130145,2,1,1,1,71,10,3,0,0,0,0,0,9,3,9
2016500130183,1,3,2,2,23,5,3,0,0,1,0,0,9,-1,-1
2016500130183,2,1,1,2,72,10,3,0,0,0,0,0,9,1,10
2016500130183,2,2,2,2,81,11,3,0,0,1,0,0,9,1,-1
2016500130213,1,1,1,1,68,10,3,0,0,0,0,0,9,2,6
2016500130213,2,2,1,2,52,8,3,0,0,0,0,0,9,2,4
2016500130243,1,1,1,1,45,7,3,0,0,0,0,0,9,1,9
2016500130243,2,2,1,1,20,4,3,0,0,0,0,0,9,3,6
2016500130317,1,1,1,2,35,6,3,0,0,0,0,0,9,1,9
2016500130330,1,1,3,1,38,7,3,9,7,0,0,0,0,2,9
2016500130330,1,2,3,1,45,7,3,9,7,0,0,0,0,-1,-1
2016500130331,2,1,1,2,31,6,3,0,0,0,0,0,9,2,7
2016500130352,1,1,1,2,67,10,3,0,0,0,0,0,9,1,6
2016500130354,1,1,1,2,62,9,3,0,0,0,0,0,9,1,4
2016500130354,1,3,2,1,39,7,3,0,0,1,0,0,9,1,4
2016500130354,2,2,1,2,45,7,3,0,0,0,0,0,9,1,6
2016500130374,1,1,1,2,70,10,3,0,0,0,0,0,9,3,6
2016500130397,2,1,1,1,48,8,2,0,0,0,0,0,1,-1,-1
2016500130411,2,1,1,1,47,8,3,0,0,0,0,0,5,1,5
2016500130453,2,1,1,2,61,9,3,0,0,0,0,0,9,1,2
2016500130455,1,1,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1
2016500130664,1,1,1,1,49,8,3,0,0,0,0,0,19,1,1
2016500130695,2,1,1,1,62,9,3,0,0,0,0,0,5,2,5
2016500130721,2,1,1,1,-1,-1,3,0,0,0,0,0,19,-1,-1
2016500130731,1,1,3,1,46,8,3,5,2,0,0,0,0,2,8
2016500130733,1,1,1,1,71,10,2,0,0,0,0,0,9,1,2
2016500130734,2,1,1,1,52,8,3,0,0,0,0,0,2,-1,-1
2016500130838,1,1,3,1,81,11,2,4,2,0,0,0,0,1,3
2016500130842,2,1,1,1,35,6,3,0,0,0,0,0,1,1,8
2016500130843,2,1,1,1,21,5,3,0,0,0,0,0,1,1,8
2016500130844,1,1,1,2,65,9,3,0,0,0,0,0,9,2,6
2016500130844,1,4,2,2,-1,-1,3,0,0,2,0,0,9,2,6
2016500130844,1,5,2,2,74,10,3,0,0,1,0,0,9,2,6
2016500130844,2,2,1,2,18,4,3,0,0,0,0,0,9,1,5
2016500130844,3,3,1,1,55,8,3,0,0,0,0,0,9,3,5
2016500130845,2,1,1,1,21,5,3,0,0,0,0,0,4,1,1
2016500130848,1,1,1,1,18,4,3,0,0,0,0,0,9,3,4
2016500130851,2,1,2,1,33,6,3,0,0,0,0,0,21,-1,-1
2016500130861,1,1,3,2,22,5,3,5,9,0,0,0,0,1,5
2016500130861,1,2,3,2,5,1,3,5,9,0,0,0,0,1,5
2016500130863,1,2,2,1,22,5,3,0,0,0,0,0,98,1,1
2016500130863,1,3,2,1,27,6,3,0,0,0,0,0,98,1,2
2016500130863,2,1,1,2,50,8,3,0,0,0,0,0,9,3,4
2016500130866,1,1,1,1,-1,-1,3,0,0,0,0,0,3,2,4
2016500130918,1,1,3,1,14,3,3,10,9,0,0,0,0,1,2
2016500130919,1,1,1,1,20,4,3,0,0,0,0,0,4,2,6
2016500130919,1,2,2,1,16,4,3,0,0,0,0,0,4,3,4
2016500130930,1,1,1,1,46,8,3,0,0,0,0,0,9,3,7
2016500130930,2,2,1,2,47,8,3,0,0,0,0,0,9,2,7
2016500130939,2,1,1,1,28,6,2,0,0,0,0,0,5,3,5
2016500130966,1,1,3,1,11,3,3,6,9,0,0,0,0,1,1
2016500130970,1,1,1,2,56,9,3,0,0,0,0,0,9,3,4
2016500130970,2,2,1,1,54,8,3,0,0,0,0,0,9,3,9
2016500130971,1,1,3,2,45,7,3,5,1,0,0,0,0,3,4
2016500130972,1,1,1,1,43,7,3,0,0,0,0,0,9,1,3
2016500130980,2,1,1,1,18,4,3,0,0,0,0,0,3,1,3
2016500131009,2,1,2,2,12,3,3,0,0,1,0,0,9,1,7
2016500131019,2,1,1,2,27,6,3,0,0,0,0,0,9,1,6
2016500131029,2,1,2,2,58,9,3,0,0,1,0,0,9,2,8
2016500131035,1,1,1,1,18,4,2,0,0,0,0,0,9,1,2
2016500131035,1,2,2,1,21,5,3,0,0,1,0,0,9,2,4
2016500131035,1,3,2,2,17,4,3,0,0,2,0,0,9,1,4
2016500131035,1,4,2,1,20,4,3,0,0,2,0,0,9,1,2
2016500131035,1,5,2,1,17,4,3,0,0,2,0,0,9,1,4
2016500131045,1,1,1,2,38,7,3,0,0,0,0,0,9,3,6
2016500131045,2,2,1,1,18,4,3,0,0,0,0,0,9,1,7
2016500131057,1,1,3,2,11,3,2,5,3,0,0,0,0,3,6
2016500131076,1,1,1,1,20,4,2,0,0,0,0,0,9,-1,-1
2016500131095,2,1,1,1,59,9,3,0,0,0,0,0,9,1,7
2016500131130,2,1,1,1,51,8,3,0,0,0,0,0,3,-1,-1
2016500131145,1,1,1,2,33,6,3,0,0,0,0,0,9,1,4
2016500131155,1,1,1,2,21,5,3,0,0,0,0,0,3,1,8
2016500131155,1,2,3,2,91,11,3,8,1,0,0,0,0,1,7
2016500131180,2,1,1,1,25,5,3,0,0,0,0,0,3,-1,-1
2016500131195,1,1,1,1,26,6,3,0,0,0,0,0,19,3,5
2016500131208,1,1,1,2,24,5,3,0,0,0,0,0,9,1,8
2016500131208,2,2,1,2,70,10,3,0,0,0,0,0,9,3,7
2016500131270,1,1,3,2,15,3,3,6,9,0,0,0,0,2,4
2016500131353,1,1,1,1,16,4,3,0,0,0,0,0,2,3,7
2016500131438,1,1,3,1,11,3,2,5,1,0,0,0,0,2,6
2016500131455,1,1,3,2,31,6,3,5,1,0,0,0,0,1,6
2016500131504,2,1,1,2,31,6,3,0,0,0,0,0,9,1,3
2016500131504,2,2,2,2,14,3,3,0,0,1,0,0,9,1,3
2016500131508,2,1,1,2,26,6,3,0,0,0,0,0,9,1,3
2016500131519,1,1,1,1,47,8,3,0,0,0,0,0,9,1,7
2016500131552,1,1,1,1,16,4,3,0,0,0,0,0,97,1,5
2016500131552,1,2,3,2,19,4,3,4,1,0,0,0,0,3,5
2016500131579,1,1,1,1,21,5,3,0,0,0,0,0,3,2,4
2016500131635,2,1,1,2,17,4,3,0,0,0,0,0,2,2,4
2016500131656,1,1,1,2,20,4,3,0,0,0,0,0,9,1,8
2016500131702,1,1,1,1,61,9,3,0,0,0,0,0,9,2,4
2016500131702,2,2,1,2,30,6,3,0,0,0,0,0,9,1,10
2016500131702,2,3,2,2,11,3,3,0,0,2,0,0,9,1,10
2016500131702,2,4,2,2,10,2,3,0,0,2,0,0,9,2,8
2016500131732,1,1,3,2,-1,-1,3,6,9,0,0,0,0,1,3
2016500131749,2,1,1,2,25,5,3,0,0,0,0,0,9,2,4
2016500131749,2,2,2,1,24,5,3,0,0,1,0,0,9,3,5
2016500131789,2,1,1,1,17,4,3,0,0,0,0,0,1,1,8
2016500131803,1,1,1,1,21,5,2,0,0,0,0,0,9,1,8
2016500131815,2,1,1,2,37,7,3,0,0,0,0,0,1,3,9
2016500131825,1,1,1,1,55,8,2,0,0,0,0,0,5,2,7
2016500131848,1,1,1,1,40,7,3,0,0,0,0,0,9,3,8
2016500131848,2,2,1,1,27,6,3,0,0,0,0,0,9,2,7
2016500131871,1,1,3,2,88,11,3,5,1,0,0,0,0,1,8
2016500131892,1,1,1,1,26,6,2,0,0,0,0,0,9,1,5
2016500131912,1,1,1,1,17,4,3,0,0,0,0,0,2,2,9
2016500131930,2,1,1,2,25,5,3,0,0,0,0,0,9,1,1
2016500131985,1,1,1,1,36,7,3,0,0,0,0,0,9,1,2
2016500131988,4,1,1,2,53,8,3,0,0,0,0,0,9,2,4
2016500131992,1,1,1,1,29,6,2,0,0,0,0,0,9,2,7
2016500131992,2,2,1,2,39,7,2,0,0,0,0,0,9,1,4
2016500131992,2,3,2,2,6,2,2,0,0,2,0,0,9,1,4
2016500131992,2,4,2,2,29,6,2,0,0,2,0,0,9,1,4
2016500131992,2,5,2,2,-1,-1,2,0,0,2,0,0,9,1,4
2016500131999,2,1,1,1,25,5,3,0,0,0,0,0,97,1,5
2016500132003,1,1,1,1,38,7,3,0,0,0,0,0,9,3,4
2016500132010,2,1,1,1,54,8,3,0,0,0,0,0,1,1,8
2016500132037,2,1,1,1,21,5,3,0,0,0,0,0,3,1,1
2016500132043,1,1,1,1,87,11,2,0,0,0,0,0,19,3,7
2016500132055,2,1,1,1,20,4,3,0,0,0,0,0,1,1,4
2016500132057,1,1,1,2,24,5,3,0,0,0,0,0,9,1,6
2016500132085,1,1,1,1,20,4,3,0,0,0,0,0,3,3,6
2016500132114,1,1,2,2,54,8,2,0,0,0,0,0,5,3,3
2016500132136,1,1,1,1,35,6,2,0,0,0,0,0,9,1,4
2016500132136,1,2,2,2,32,6,2,0,0,1,0,0,9,1,4
2016500132136,1,3,2,2,6,2,3,0,0,2,0,0,9,1,4
2016500132166,1,1,2,2,45,7,3,0,0,1,0,0,9,1,1
2016500132197,2,1,2,2,46,8,3,0,0,1,0,0,9,3,4
2016500132227,2,1,2,2,52,8,3,0,0,1,0,0,9,3,6
2016500132274,1,1,1,2,27,6,3,0,0,0,0,0,9,3,3
2016500132286,2,1,1,2,56,9,3,0,0,0,0,0,3,2,5
2016500132308,1,1,1,2,24,5,3,0,0,0,0,0,9,2,7
